model,distance,width,graph_seed,init_seed,test_acc,matched_influence,distractor_influence,specificity,best_epoch
GraphSAGEPairNorm,6,4,1,29,0.986328125,4.2445132583379745,0.5073913777305279,0.8932235773672401,79
GraphSAGEPairNorm,6,4,1,47,0.9876302083333334,4.764122609049082,0.6113536905759247,0.8862698565670434,144
GraphSAGEPairNorm,6,4,2,11,0.9934895833333334,5.10561341047287,0.5629288405762054,0.9006924857139549,185
GraphSAGEPairNorm,6,4,2,29,0.9827473958333334,4.038371458649635,0.4366064301721053,0.9024338352009229,75
GraphSAGEPairNorm,6,4,2,47,0.9772135416666666,3.3782033510506153,0.4609319911833154,0.8799385929134796,55
GraphSAGEPairNorm,6,4,3,11,0.9915364583333334,5.831005610525608,0.61287425912451,0.9048904896548464,374
GraphSAGEPairNorm,6,4,3,29,0.982421875,5.2785684280097485,0.5165673674200661,0.9108619045944782,196
GraphSAGEPairNorm,6,4,3,47,0.9830729166666666,3.813196621835232,0.4053406370439916,0.903914411045741,70
GraphSAGEPairNorm,6,4,4,11,0.9853515625,5.075373388826847,0.4454611435357947,0.9193127160530785,141
GraphSAGEPairNorm,6,4,4,29,0.9794921875,4.044945266097784,0.5041836424643407,0.8891691898384584,65
GraphSAGEPairNorm,6,4,4,47,0.9889322916666666,4.98002614825964,0.4338467408379074,0.9198638849256126,158
GraphSAGEPairNorm,6,4,5,11,0.9817708333333334,5.540856432169676,0.5711224676779239,0.9065568652907046,268
GraphSAGEPairNorm,6,4,5,29,0.9928385416666666,5.908849932253361,0.596185742149828,0.9083501195086937,324
GraphSAGEPairNorm,6,4,5,47,0.9873046875,5.520624838769436,0.5905754752893699,0.9033617873837885,265
GraphSAGEPairNormRewired,6,4,1,11,1.0,0.05885426196255139,0.002173218702523627,0.9643895065009342,2
GraphSAGEPairNormRewired,6,4,1,29,1.0,0.06040822193608619,0.0022770255748127965,0.9636752558824854,1
GraphSAGEPairNormRewired,6,4,1,47,1.0,0.04335748660378158,0.0024433544144812913,0.9466526299276106,1
GraphSAGEPairNormRewired,6,4,2,11,1.0,0.0850933838810306,0.0035900112636682024,0.9595187886213632,1
GraphSAGEPairNormRewired,6,4,2,29,1.0,0.048709133348893374,0.0023418822534040373,0.9541266275170288,1
GraphSAGEPairNormRewired,6,4,2,47,1.0,0.04038695827421179,0.0025046927262337704,0.9416041894225673,1
GraphSAGEPairNormRewired,6,4,3,11,1.0,0.07805640060541919,0.002842190545379708,0.964867242977735,1
GraphSAGEPairNormRewired,6,4,3,29,1.0,0.04994002126477426,0.0025721133574734267,0.9510186859298856,1
GraphSAGEPairNormRewired,6,4,3,47,1.0,0.04544231692125322,0.0021281975916735973,0.955262254057594,1
GraphSAGEPairNormRewired,6,4,4,11,1.0,0.07960183266550303,0.003554685468770913,0.9572530746899675,1
GraphSAGEPairNormRewired,6,4,4,29,1.0,0.048124293782166205,0.0023613248126821418,0.9532277729904587,1
GraphSAGEPairNormRewired,6,4,4,47,1.0,0.04414908764374559,0.002427473282750725,0.9478820841339174,1
GraphSAGEPairNormRewired,6,4,5,11,1.0,0.08004672203969676,0.0030421777671563177,0.9633864718970705,1
GraphSAGEPairNormRewired,6,4,5,29,1.0,0.047728112622280605,0.0022653018104392686,0.9546879956670583,1
GraphSAGEPairNormRewired,6,4,5,47,1.0,0.04317736744906142,0.002539305597110797,0.9444555907318399,1
GraphSAGEPairNorm,6,8,1,11,0.9973958333333334,3.2370899450033903,0.6731342186685652,0.8278527801748132,79
GraphSAGEPairNorm,6,8,1,29,0.9983723958333334,4.071021597832441,0.947753118845867,0.8111584654921606,174
GraphSAGEPairNorm,6,8,1,47,0.9983723958333334,3.507713872939348,0.7650379295519087,0.8209495976090468,101
GraphSAGEPairNorm,6,8,2,11,0.998046875,3.3495832793414593,0.67780096680508,0.8317019371929952,76
GraphSAGEPairNorm,6,8,2,29,0.9951171875,3.1179187074303627,0.5737404091050848,0.8445846729087018,62
GraphSAGEPairNorm,6,8,2,47,0.9973958333333334,4.045937843620777,0.8496455358108506,0.8264465192480656,150
GraphSAGEPairNorm,6,8,3,11,0.9996744791666666,4.070258595049381,0.7447960872668773,0.845319287857092,152
GraphSAGEPairNorm,6,8,3,29,0.9986979166666666,3.909835547208786,0.7757113403640687,0.834445933638554,131
GraphSAGEPairNorm,6,8,3,47,0.9967447916666666,2.4075488187372684,0.44488061575975735,0.8440344885029388,60
GraphSAGEPairNorm,6,8,4,11,0.9973958333333334,2.849754611030221,0.5663499578658957,0.834211761834404,53
GraphSAGEPairNorm,6,8,4,29,0.9986979166666666,3.2274429984390736,0.6825221852923278,0.8254403419925593,69
GraphSAGEPairNorm,6,8,4,47,0.9986979166666666,3.105236381292343,0.5454857803997584,0.8505814038316798,61
GraphSAGEPairNorm,6,8,5,11,0.9983723958333334,3.756185434758663,0.8153119095368311,0.821653202849383,114
GraphSAGEPairNorm,6,8,5,29,0.9951171875,3.1939663738012314,0.73623793781735,0.8126718410944501,64
GraphSAGEPairNorm,6,8,5,47,0.9977213541666666,3.496999856084585,0.8665338416321902,0.8014146557212548,96
GraphSAGEPairNormRewired,6,8,1,11,1.0,0.06890226416362566,0.004860467537696422,0.9341067307768455,1
GraphSAGEPairNormRewired,6,8,1,29,1.0,0.0712100271921372,0.005288824651870527,0.9308639995854306,1
GraphSAGEPairNormRewired,6,8,1,47,1.0,0.042742442921735346,0.0042417464717345865,0.9097197051305552,1
GraphSAGEPairNormRewired,6,8,2,11,1.0,0.07492512711905874,0.004322321016843489,0.9454579154349985,1
GraphSAGEPairNormRewired,6,8,2,29,1.0,0.05094151468074415,0.005698033356566157,0.8993983258179943,1
GraphSAGEPairNormRewired,6,8,2,47,1.0,0.0443004068774826,0.004356139216952215,0.9104716720046653,1
GraphSAGEPairNormRewired,6,8,3,11,1.0,0.07077262431266718,0.005148417338887157,0.9321872141395475,1
GraphSAGEPairNormRewired,6,8,3,29,1.0,0.05831665032019373,0.004500598761296715,0.9283540933735156,1
GraphSAGEPairNormRewired,6,8,3,47,1.0,0.0421660403808346,0.0035418765701251687,0.9225106544485986,1
GraphSAGEPairNormRewired,6,8,4,11,1.0,0.07326715603267075,0.005127033824919636,0.9345993136077058,1
GraphSAGEPairNormRewired,6,8,4,29,1.0,0.05337241092638578,0.00428181854340437,0.9257327938694645,1
GraphSAGEPairNormRewired,6,8,4,47,1.0,0.0484031004125427,0.004021503904823476,0.9232897613990269,1
GraphSAGEPairNormRewired,6,8,5,11,1.0,0.07144446185702691,0.004965355638887559,0.9350167844585144,1
GraphSAGEPairNormRewired,6,8,5,29,1.0,0.051582595115178265,0.004744545723042393,0.9157680355623738,1
GraphSAGEPairNormRewired,6,8,5,47,1.0,0.04358265741029754,0.0036549806736729806,0.9226256683685488,1
GraphSAGEPairNorm,8,1,1,11,0.9716796875,4.18425807915628,0.28225841759194736,0.9368056923559159,97
GraphSAGEPairNorm,8,1,1,29,0.9733072916666666,4.624150389805436,0.3097914442769252,0.9372121815182527,124
GraphSAGEPairNorm,8,1,1,47,0.9755859375,5.060955169610679,0.23050112449163862,0.9564390005924259,168
GraphSAGEPairNorm,8,1,2,11,0.9781901041666666,4.582770507782698,0.1762119345166866,0.9629727706176386,130
GraphSAGEPairNorm,8,1,2,29,0.9794921875,4.964654885232449,0.22338009796658298,0.9569432167109636,142
GraphSAGEPairNorm,8,1,2,47,0.9788411458333334,4.654014286585152,0.2819951492929249,0.9428698115436841,124
GraphSAGEPairNorm,8,1,3,11,0.9606119791666666,4.04464207123965,0.17543098406895297,0.9584293964178583,73
GraphSAGEPairNorm,8,1,3,29,0.9700520833333334,4.2051471853628755,0.23884535505931126,0.9462543303374746,96
GraphSAGEPairNorm,8,1,3,47,0.9713541666666666,4.1711705308407545,0.19976757728454686,0.9542964067795547,94
GraphSAGEPairNorm,8,1,4,11,0.9739583333333334,5.021177656948566,0.22084575904409576,0.9578701311460599,131
GraphSAGEPairNorm,8,1,4,29,0.9833984375,4.481141835451126,0.17741585652765934,0.9619161405183196,95
GraphSAGEPairNorm,8,1,4,47,0.9684244791666666,3.9305031131953,0.18218329771480057,0.9557021179070542,60
GraphSAGEPairNorm,8,1,5,11,0.9850260416666666,4.1142801297828555,0.18091721857854282,0.9578791836774345,72
GraphSAGEPairNorm,8,1,5,29,0.9794921875,4.694193344563246,0.19666669509751955,0.9597889341539775,136
GraphSAGEPairNorm,8,1,5,47,0.9837239583333334,4.360576920444146,0.31516944723261986,0.9325948367489936,107
GraphSAGEPairNormRewired,8,1,1,11,0.9996744791666666,0.03625498809560668,0.0015889459090203673,0.9580131941413885,1
GraphSAGEPairNormRewired,8,1,1,29,1.0,0.05583884086809121,0.002156175537436411,0.9628213651441657,1
GraphSAGEPairNormRewired,8,1,1,47,0.9986979166666666,0.044571950956196815,0.0014919615263124797,0.967611055013041,2
GraphSAGEPairNormRewired,8,1,2,11,1.0,0.03711546808335697,0.0018232198444820824,0.9531771628049194,1
GraphSAGEPairNormRewired,8,1,2,29,1.0,0.045813294367690105,0.0023191833142846008,0.9518166646113683,1
GraphSAGEPairNormRewired,8,1,2,47,0.9993489583333334,0.05715838051810351,0.002282949980781268,0.9615932220463052,2
GraphSAGEPairNormRewired,8,1,3,11,1.0,0.034519463381002424,0.001637148598604199,0.9547206303377562,1
GraphSAGEPairNormRewired,8,1,3,29,1.0,0.05124680497283407,0.002331740944100602,0.9564799509738079,1
GraphSAGEPairNormRewired,8,1,3,47,1.0,0.036013959115734906,0.0014842911111827561,0.9604170567116838,2
GraphSAGEPairNormRewired,8,1,4,11,0.9996744791666666,0.04274669232472661,0.0017728967677612673,0.9601771533641447,1
GraphSAGEPairNormRewired,8,1,4,29,1.0,0.04491114626125636,0.001763085492598293,0.9622257201177198,1
GraphSAGEPairNormRewired,8,1,4,47,0.9996744791666666,0.03061036759822855,0.0014463324458802163,0.9548820544583504,3
GraphSAGEPairNormRewired,8,1,5,11,1.0,0.04470015477272682,0.0019273775360488798,0.9586643890085345,1
GraphSAGEPairNormRewired,8,1,5,29,1.0,0.0533027457568096,0.0022743027345768496,0.9590783822230429,1
GraphSAGEPairNormRewired,8,1,5,47,1.0,0.04057608033326687,0.001792673675822698,0.9576887798872774,2
GraphSAGEPairNorm,8,2,1,11,0.966796875,4.143783992156386,0.3496453542538802,0.9221874147116325,86
GraphSAGEPairNorm,8,2,1,29,0.9755859375,4.628162758424878,0.26006178374063893,0.9467983147054091,104
GraphSAGEPairNorm,8,2,1,47,0.9772135416666666,4.326232751831412,0.2542573038954288,0.9444912442111989,84
GraphSAGEPairNorm,8,2,2,11,0.9694010416666666,4.298910181969404,0.20177441395208007,0.9551680617353451,76
GraphSAGEPairNorm,8,2,2,29,0.9759114583333334,5.391613824293017,0.44344677943445276,0.9240030550578857,265
GraphSAGEPairNorm,8,2,2,47,0.9736328125,4.426868189126253,0.23790201789233834,0.9490002706809992,106
GraphSAGEPairNorm,8,2,3,11,0.9651692708333334,4.04727594088763,0.17527345917915227,0.9584910814359356,68
GraphSAGEPairNorm,8,2,3,29,0.9811197916666666,4.570976287126541,0.27254773351887707,0.9437294555868636,104
GraphSAGEPairNorm,8,2,3,47,0.98046875,4.2649599108844995,0.3035769111929767,0.9335505167153576,96
GraphSAGEPairNorm,8,2,4,11,0.9791666666666666,4.589881667867303,0.29770802316852496,0.9390889902817577,100
GraphSAGEPairNorm,8,2,4,29,0.9671223958333334,4.735307667404413,0.26363700241199695,0.9472614682045227,114
GraphSAGEPairNorm,8,2,4,47,0.9583333333333334,4.216251006349921,0.2499073136714287,0.9440442331495364,87
GraphSAGEPairNorm,8,2,5,11,0.9840494791666666,4.753719672560692,0.2909222242960823,0.9423304507544344,134
GraphSAGEPairNorm,8,2,5,29,0.9768880208333334,4.3159312307834625,0.2582477032119641,0.9435422822457592,76
GraphSAGEPairNorm,8,2,5,47,0.9733072916666666,4.565990835428238,0.37088170007336885,0.9248751720026714,89
GraphSAGEPairNormRewired,8,2,1,11,1.0,0.03616308030177606,0.0017076305566661176,0.9549089383612571,1
GraphSAGEPairNormRewired,8,2,1,29,1.0,0.05407568581176747,0.0024949528819888656,0.9558966817318234,1
GraphSAGEPairNormRewired,8,2,1,47,0.9986979166666666,0.07895043594180606,0.003392204562715051,0.9588037917792106,1
GraphSAGEPairNormRewired,8,2,2,11,1.0,0.03424505656585097,0.0016860261574151991,0.9530761104152162,1
GraphSAGEPairNormRewired,8,2,2,29,1.0,0.05169433091941755,0.0023801369661669014,0.9559840889759842,1
GraphSAGEPairNormRewired,8,2,2,47,1.0,0.04846407241348061,0.001667522560182988,0.9667370934033567,2
GraphSAGEPairNormRewired,8,2,3,11,1.0,0.035776603956037434,0.0017956612298348773,0.9522077995057302,1
GraphSAGEPairNormRewired,8,2,3,29,1.0,0.05193361306737643,0.0023998097851745115,0.955831794498887,1
GraphSAGEPairNormRewired,8,2,3,47,1.0,0.07945433496934129,0.003145599343952199,0.9619176531910646,1
GraphSAGEPairNormRewired,8,2,4,11,1.0,0.04031900068366667,0.001899919647257775,0.9549983838212669,1
GraphSAGEPairNormRewired,8,2,4,29,1.0,0.044315139231912326,0.0025105444747168804,0.9463853108607607,1
GraphSAGEPairNormRewired,8,2,4,47,1.0,0.07680562184032169,0.002943934290215111,0.9630852579748598,1
GraphSAGEPairNormRewired,8,2,5,11,1.0,0.041537003649864346,0.0018967990913552057,0.956328965630462,1
GraphSAGEPairNormRewired,8,2,5,29,1.0,0.05043215028126724,0.0025268858191793697,0.952286030747634,1
GraphSAGEPairNormRewired,8,2,5,47,1.0,0.069153712818661,0.002825400314804938,0.9607469418173193,1
GraphSAGEPairNorm,8,4,1,11,0.9811197916666666,4.302312655374408,0.5263302322709933,0.8909983105980862,82
GraphSAGEPairNorm,8,4,1,29,0.9850260416666666,4.528853828087449,0.4893510240945034,0.902484844977456,100
GraphSAGEPairNorm,8,4,1,47,0.9794921875,4.193034399300814,0.5258758359996136,0.8885598984132779,78
GraphSAGEPairNorm,8,4,2,11,0.9814453125,4.224702190607786,0.3196869927778607,0.9296523735362343,99
GraphSAGEPairNorm,8,4,2,29,0.9755859375,3.5054776836186647,0.3334880005568266,0.9131307680262934,60
GraphSAGEPairNorm,8,4,2,47,0.9762369791666666,4.88114664144814,0.4032382872028393,0.9236924840547709,187
GraphSAGEPairNorm,8,4,3,11,0.9781901041666666,3.6244333256036043,0.34529353255493334,0.9130183146363828,57
GraphSAGEPairNorm,8,4,3,29,0.9847005208333334,4.465530019253492,0.47425476304488257,0.9039928288484815,112
GraphSAGEPairNorm,8,4,3,47,0.974609375,3.376005807891488,0.3661416476898012,0.9021573436010344,58
GraphSAGEPairNorm,8,4,4,11,0.9742838541666666,4.260994754731655,0.3764218248252291,0.9188294132372046,84
GraphSAGEPairNorm,8,4,4,29,0.9830729166666666,4.434340089559555,0.40547307328961324,0.9162213375501814,107
GraphSAGEPairNorm,8,4,4,47,0.9700520833333334,3.916998610831797,0.359666910393571,0.915900154311943,73
GraphSAGEPairNorm,8,4,5,11,0.9840494791666666,4.560700321570039,0.3796080566899036,0.923161060479279,99
GraphSAGEPairNorm,8,4,5,29,0.9807942708333334,4.130278306081891,0.3491545009892434,0.9220538590423775,66
GraphSAGEPairNorm,8,4,5,47,0.9749348958333334,3.59650719165802,0.3899279331089929,0.9021863090942225,63
GraphSAGEPairNormRewired,8,4,1,11,1.0,0.027251795585470973,0.0020329304384176794,0.9305805204498099,1
GraphSAGEPairNormRewired,8,4,1,29,1.0,0.050303929144320136,0.002081760724195192,0.960260889369205,1
GraphSAGEPairNormRewired,8,4,1,47,0.9990234375,0.04374809018190717,0.0025592094368676044,0.9447342112608369,1
GraphSAGEPairNormRewired,8,4,2,11,1.0,0.029131275419786107,0.002113574440500088,0.9323544695883176,1
GraphSAGEPairNormRewired,8,4,2,29,1.0,0.04461635365441907,0.0020011041167435906,0.9570739329561095,1
GraphSAGEPairNormRewired,8,4,2,47,1.0,0.04656646196053771,0.0028268270925764227,0.9427690047026547,1
GraphSAGEPairNormRewired,8,4,3,11,1.0,0.028636242539505474,0.0015351393499258847,0.949119355669528,1
GraphSAGEPairNormRewired,8,4,3,29,1.0,0.046079742060101125,0.0018788697545915056,0.9608230996590957,1
GraphSAGEPairNormRewired,8,4,3,47,1.0,0.03940357471219613,0.0013426760228867352,0.9670478633093541,2
GraphSAGEPairNormRewired,8,4,4,11,1.0,0.036169268139929045,0.0021454084270544627,0.9440055712267919,1
GraphSAGEPairNormRewired,8,4,4,29,1.0,0.04110724637212115,0.0021359922897090655,0.9506051730453515,1
GraphSAGEPairNormRewired,8,4,4,47,0.9993489583333334,0.04165130380715709,0.002311465525508538,0.9474222037978287,1
GraphSAGEPairNormRewired,8,4,5,11,1.0,0.03443334002804477,0.0016893742458705674,0.95323235585196,1
GraphSAGEPairNormRewired,8,4,5,29,1.0,0.040022904133365955,0.0020686228298245624,0.9508541746992346,1
GraphSAGEPairNormRewired,8,4,5,47,1.0,0.04691894329880597,0.0023639374699087057,0.95203329363081,1
GraphSAGEPairNorm,8,8,1,11,0.998046875,4.090881649404764,0.7316043890969013,0.8482931037525497,160
GraphSAGEPairNorm,8,8,1,29,0.9973958333333334,4.02691637724638,0.691635160415899,0.8534221455681269,133
GraphSAGEPairNorm,8,8,1,47,0.9970703125,2.4741315990686417,0.6327152383746579,0.7963481074283884,71
GraphSAGEPairNorm,8,8,2,11,0.9921875,3.542556630447507,0.6054465944362164,0.8540390251374401,74
GraphSAGEPairNorm,8,8,2,29,0.9977213541666666,3.9609723202884197,0.7427123923262116,0.8420998774991866,111
GraphSAGEPairNorm,8,8,2,47,0.9928385416666666,3.7926671504974365,0.7782494701532414,0.8297388609894866,106
GraphSAGEPairNorm,8,8,3,11,0.9954427083333334,3.523704383522272,0.5482803157938179,0.8653530510842121,80
GraphSAGEPairNorm,8,8,3,29,0.9938151041666666,3.730903547257185,0.7384414598927833,0.8347763578975724,96
GraphSAGEPairNorm,8,8,3,47,0.9977213541666666,2.9883976858109236,0.6383118286612444,0.8239969795995727,74
GraphSAGEPairNorm,8,8,4,11,0.990234375,2.7816419061273336,0.4973515369929373,0.848321887304383,61
GraphSAGEPairNorm,8,8,4,29,0.998046875,3.246322000399232,0.4380304325313773,0.8811106047789679,71
GraphSAGEPairNorm,8,8,4,47,0.9964192708333334,3.5561776012182236,0.5616154015879147,0.8636125222404195,95
GraphSAGEPairNorm,8,8,5,11,0.9967447916666666,3.6100134812295437,0.6207780985860154,0.8532714063371726,99
GraphSAGEPairNorm,8,8,5,29,0.9973958333333334,3.7781080044806004,0.7108066816872451,0.8416528868596304,99
GraphSAGEPairNorm,8,8,5,47,0.9957682291666666,3.388807751238346,0.7045095653393219,0.8278878692138203,101
GraphSAGEPairNormRewired,8,8,1,11,1.0,0.026848731362406397,0.0021409469231912226,0.9261479584897285,1
GraphSAGEPairNormRewired,8,8,1,29,1.0,0.06401500218635192,0.0031846234301156073,0.9526095063498714,1
GraphSAGEPairNormRewired,8,8,1,47,1.0,0.0227677640687034,0.0031076141835910676,0.8799007243808927,2
GraphSAGEPairNormRewired,8,8,2,11,1.0,0.03643481247490854,0.0021544634250858508,0.9441693741128132,1
GraphSAGEPairNormRewired,8,8,2,29,1.0,0.05206911246932577,0.002278775078139006,0.9580705859614708,1
GraphSAGEPairNormRewired,8,8,2,47,1.0,0.03053744957651361,0.0031098555804192074,0.9075748988864859,2
GraphSAGEPairNormRewired,8,8,3,11,1.0,0.03552311512612505,0.002416312494460726,0.9363113086585957,1
GraphSAGEPairNormRewired,8,8,3,29,1.0,0.058694205195934046,0.0037224192833491543,0.9403617335069917,1
GraphSAGEPairNormRewired,8,8,3,47,1.0,0.030152719220495783,0.003471879646212983,0.8967458419095912,2
GraphSAGEPairNormRewired,8,8,4,11,1.0,0.043488336727023125,0.002394840753368044,0.9478056907602069,1
GraphSAGEPairNormRewired,8,8,4,29,1.0,0.05598558983729163,0.0029636190279234143,0.9497258896951555,1
GraphSAGEPairNormRewired,8,8,4,47,0.9993489583333334,0.04083159992478613,0.0038423517321461986,0.9139912277613805,1
GraphSAGEPairNormRewired,8,8,5,11,1.0,0.03489422841084888,0.002192263704728248,0.9408878116906523,1
GraphSAGEPairNormRewired,8,8,5,29,1.0,0.05077230656388565,0.003002408337692941,0.9441669129416627,1
GraphSAGEPairNormRewired,8,8,5,47,1.0,0.02969908950581157,0.0027029743239381787,0.9165801802299692,2
