dataset,model,depth,graph_seed,init_seed,split_idx,best_epoch,best_val,test_best,data_path
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,5,47,0,549,0.8031774163246155,0.7966048717498779,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,5,65,0,2228,0.7969990968704224,0.7881430387496948,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,5,83,0,2243,0.7969990968704224,0.7908944487571716,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,5,11,0,800,0.8181818127632141,0.8106213808059692,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,5,29,0,1684,0.7436010837554932,0.7263665795326233,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,5,47,0,1846,0.7965578436851501,0.7859107851982117,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,5,65,0,2235,0.8225948810577393,0.8174738883972168,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,5,83,0,1310,0.7674316167831421,0.752634584903717,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,5,11,0,2224,0.8089144229888916,0.8028863668441772,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,5,29,0,2320,0.7771403193473816,0.7701811790466309,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,5,47,0,2380,0.7568402290344238,0.7315059900283813,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,5,65,0,2367,0.7714033722877502,0.7583969235420227,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,5,83,0,2263,0.8045013546943665,0.7932824492454529,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,5,11,0,815,0.9810238480567932,0.9723823070526123,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,5,29,0,2107,0.9801412224769592,0.9760680794715881,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,5,47,0,1831,0.978376030921936,0.9744588136672974,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,5,65,0,1367,0.977493405342102,0.9728494882583618,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,5,83,0,1934,0.9814651608467102,0.9774178266525269,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,5,11,0,563,0.9823477864265442,0.9786637425422668,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,5,29,0,1492,0.9845542907714844,0.978144645690918,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,5,47,0,604,0.9858782291412354,0.9804288148880005,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,5,65,0,2344,0.9841129779815674,0.980221152305603,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,5,83,0,585,0.9832303524017334,0.9812074899673462,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,5,11,0,929,0.9832303524017334,0.9776254892349243,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,5,29,0,855,0.9863195419311523,0.9803249835968018,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,5,47,0,1768,0.9863195419311523,0.9819342494010925,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,5,65,0,1546,0.9872021079063416,0.9811036586761475,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,5,83,0,1958,0.9867607951164246,0.9798577427864075,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,5,11,0,2378,0.9889673590660095,0.9865025877952576,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,5,29,0,1949,0.9902912974357605,0.9844779968261719,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,5,47,0,2357,0.9867607951164246,0.9831282496452332,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,5,65,0,1826,0.9880847334861755,0.9802730679512024,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,5,83,0,2003,0.9832303524017334,0.9804807305335999,realworld_data/homophily_controlled/roman_empire/lowlabel/roman_empire_h09_seed5.pt
