dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm,selected_representation,source_file
Roman-empire,GraphSAGE,1,6,4,128,25,3,convs.2,2048,0,0,,,,,,,0.6698691844940186,0.8103622198104858,265.579345703125,2.062216467581806,128,7.992397308349609,0.0624406039714813,9.744372367858888,0.8315831422805786,0.223542988513342,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv
Roman-empire,GraphSAGE,1,6,4,128,50,3,convs.2,2048,0,0,,,,,,,0.7963595986366272,0.8297021389007568,319.03778076171875,1.872532324831894,128,10.00064182281494,0.0781300142407417,11.784260749816896,1.1230778694152832,0.1609068670859529,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv
Roman-empire,GraphSAGE,1,6,4,128,100,3,convs.2,2048,0,0,,,,,,,0.8278562426567078,0.8665719032287598,322.6815490722656,1.8142491329081063,128,10.729660034179688,0.0838254690170288,12.172378540039062,1.1828844547271729,0.1900289158569421,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv
Roman-empire,GraphSAGE,1,6,4,128,200,3,convs.2,2048,0,0,,,,,,,0.8100460767745972,0.8431326746940613,206.04635620117188,1.7229313780129552,128,11.018193244934082,0.0860796347260475,9.899659156799316,0.787213921546936,0.2632997447877395,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv
Roman-empire,GraphSAGE,1,6,4,128,400,3,convs.2,2048,0,0,,,,,,,0.765384316444397,0.7970981001853943,148.1080322265625,1.6297502721733097,128,10.44284725189209,0.0815847441554069,8.484009742736816,0.5670284032821655,0.3136491516321238,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv
Roman-empire,GraphSAGE,1,6,4,128,600,3,convs.2,2048,0,0,,,,,,,0.7342637181282043,0.7541793584823608,124.89562225341795,1.5631550059994572,128,10.312469482421877,0.0805661678314209,7.886050701141357,0.4896280765533447,0.4087925062954918,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv
Roman-empire,GraphSAGE,1,6,4,128,800,3,convs.2,2048,0,0,,,,,,,0.7098307013511658,0.7358110547065735,118.21569061279295,1.5201508616672328,128,9.839518547058104,0.0768712386488914,7.790940284729004,0.4652802348136902,0.3993396914950608,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv
Roman-empire,GraphSAGE,1,7,4,128,1,3,convs.2,2048,0,0,,,,,,,0.0236545801162719,0.0173310991376638,0.0716992244124412,0.0453920976666781,128,63.69099426269531,0.4975858926773071,1.244382619857788,0.000548651034478,0.2721131758341602,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split7_oversmoothing.csv
Roman-empire,GraphSAGE,1,7,4,128,10,3,convs.2,2048,0,0,,,,,,,0.2860104441642761,0.4014852643013,56.375,1.340532734653151,128,6.361677646636963,0.0497006066143512,5.132719993591309,0.1981830298900604,0.5891896194654537,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split7_oversmoothing.csv
Roman-empire,GraphSAGE,1,7,4,128,25,3,convs.2,2048,0,0,,,,,,,0.6729071140289307,0.8252604603767395,246.19577026367188,2.091265320501558,128,7.69895601272583,0.0601480938494205,9.250775337219238,0.7673479914665222,0.1910331853575608,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split7_oversmoothing.csv
